Date Vps1 Ips1 Vps2 Ips2
2019-03-23 13:01:00.890000 0.8 0.025 0.63 0.023
2019-03-23 13:01:06.100000 0.8 0.025 0.63 0.023
2019-03-23 13:01:11.340000 0.8 0.025 0.63 0.023
2019-03-23 13:01:16.590000 0.8 0.025 0.63 0.023
2019-03-23 13:01:21.820000 0.8 0.025 0.63 0.023
2019-03-23 13:01:27.030000 0.8 0.025 0.63 0.023
2019-03-23 13:01:32.250000 0.8 0.025 0.63 0.023
2019-03-23 13:01:37.490000 0.8 0.025 0.63 0.023
2019-03-23 13:01:42.730000 0.8 0.025 0.63 0.023
2019-03-23 13:01:47.960000 0.8 0.025 0.63 0.023
2019-03-23 13:01:53.210000 0.8 0.025 0.63 0.023
2019-03-23 13:01:58.430000 0.8 0.025 0.63 0.023
2019-03-23 13:02:03.680000 0.8 0.025 0.63 0.023
2019-03-23 13:02:08.900000 0.8 0.025 0.63 0.023
2019-03-23 13:02:14.150000 0.8 0.025 0.63 0.023
2019-03-23 13:02:19.380000 0.8 0.025 0.63 0.023
2019-03-23 13:02:24.640000 0.8 0.025 0.63 0.023
2019-03-23 13:02:29.840000 0.8 0.025 0.63 0.023
2019-03-23 13:02:35.090000 0.8 0.025 0.63 0.023
2019-03-23 13:02:40.330000 0.8 0.025 0.63 0.023
2019-03-23 13:02:45.570000 0.8 0.025 0.63 0.023
2019-03-23 13:02:50.850000 0.8 0.025 0.63 0.023
2019-03-23 13:02:56.100000 0.8 0.025 0.63 0.023
2019-03-23 13:03:01.320000 0.8 0.025 0.63 0.023
2019-03-23 13:03:06.560000 0.8 0.025 0.63 0.023
2019-03-23 13:03:11.760000 0.8 0.025 0.63 0.023
2019-03-23 13:03:17 0.8 0.025 0.63 0.023
2019-03-23 13:03:22.260000 0.8 0.025 0.63 0.023
2019-03-23 13:03:27.470000 0.8 0.025 0.63 0.023
2019-03-23 13:03:32.690000 0.8 0.025 0.63 0.023
2019-03-23 13:03:37.910000 0.8 0.025 0.63 0.023
2019-03-23 13:03:43.170000 0.8 0.025 0.63 0.023
2019-03-23 13:03:48.370000 0.8 0.025 0.63 0.023
2019-03-23 13:03:53.620000 0.8 0.025 0.63 0.023
2019-03-23 13:03:58.840000 0.8 0.025 0.63 0.023
2019-03-23 13:04:04.090000 0.8 0.025 0.63 0.023
2019-03-23 13:04:09.330000 0.8 0.025 0.63 0.023
2019-03-23 13:04:14.570000 0.8 0.025 0.63 0.023
2019-03-23 13:04:19.800000 0.8 0.025 0.63 0.023
2019-03-23 13:04:25.010000 0.8 0.025 0.63 0.023
2019-03-23 13:04:30.250000 0.8 0.025 0.63 0.023
2019-03-23 13:04:35.460000 0.8 0.025 0.63 0.023
2019-03-23 13:04:40.670000 0.8 0.025 0.63 0.023
2019-03-23 13:04:45.890000 0.8 0.025 0.63 0.023
2019-03-23 13:04:51.130000 0.8 0.025 0.63 0.023
2019-03-23 13:04:56.370000 0.8 0.025 0.63 0.023
2019-03-23 13:05:01.590000 0.8 0.025 0.63 0.023
2019-03-23 13:05:06.850000 0.8 0.025 0.63 0.023
2019-03-23 13:05:12.080000 0.8 0.025 0.63 0.023
2019-03-23 13:05:17.320000 0.8 0.025 0.63 0.023
2019-03-23 13:05:22.600000 0.8 0.025 0.63 0.023
2019-03-23 13:05:27.820000 0.8 0.025 0.63 0.023
2019-03-23 13:05:33.020000 0.8 0.025 0.63 0.023
2019-03-23 13:05:38.210000 0.8 0.025 0.63 0.023
2019-03-23 13:05:43.450000 0.8 0.025 0.63 0.023
2019-03-23 13:05:48.680000 0.8 0.025 0.63 0.023
2019-03-23 13:05:53.880000 0.8 0.025 0.63 0.023
2019-03-23 13:05:59.130000 0.8 0.025 0.63 0.023
2019-03-23 13:06:04.370000 0.8 0.025 0.63 0.023
2019-03-23 13:06:09.580000 0.8 0.025 0.63 0.023
2019-03-23 13:06:14.820000 0.8 0.025 0.63 0.023
2019-03-23 13:06:20.070000 0.8 0.025 0.63 0.023
2019-03-23 13:06:25.340000 0.8 0.025 0.63 0.023
2019-03-23 13:06:30.560000 0.8 0.025 0.63 0.023
2019-03-23 13:06:35.800000 0.8 0.025 0.63 0.023
2019-03-23 13:06:41.010000 0.8 0.025 0.63 0.023
2019-03-23 13:06:46.250000 0.8 0.025 0.63 0.023
2019-03-23 13:06:51.490000 0.8 0.025 0.63 0.023
2019-03-23 13:06:56.700000 0.8 0.025 0.63 0.023
2019-03-23 13:07:01.940000 0.8 0.025 0.63 0.023
2019-03-23 13:07:07.170000 0.8 0.025 0.63 0.023
2019-03-23 13:07:12.430000 0.8 0.025 0.63 0.023
2019-03-23 13:07:17.690000 0.8 0.025 0.63 0.023
2019-03-23 13:07:22.920000 0.8 0.025 0.63 0.023
2019-03-23 13:07:28.150000 0.8 0.025 0.63 0.023
2019-03-23 13:07:33.360000 0.8 0.025 0.63 0.023
2019-03-23 13:07:38.600000 0.8 0.025 0.63 0.023
2019-03-23 13:07:43.860000 0.8 0.025 0.63 0.023
2019-03-23 13:07:49.100000 0.8 0.025 0.63 0.023
2019-03-23 13:07:54.340000 0.8 0.025 0.63 0.023
2019-03-23 13:07:59.590000 0.8 0.025 0.63 0.023
2019-03-23 13:08:04.830000 0.8 0.025 0.63 0.023
2019-03-23 13:08:10.070000 0.8 0.025 0.63 0.023
2019-03-23 13:08:15.280000 0.8 0.025 0.63 0.023
2019-03-23 13:08:20.540000 0.8 0.025 0.63 0.023
2019-03-23 13:08:25.800000 0.8 0.025 0.63 0.023
2019-03-23 13:08:31 0.8 0.025 0.63 0.023
2019-03-23 13:08:36.250000 0.8 0.025 0.63 0.023
2019-03-23 13:08:41.511000 0.8 0.025 0.63 0.023
2019-03-23 13:08:46.721000 0.8 0.025 0.63 0.023
2019-03-23 13:08:51.981000 0.8 0.025 0.63 0.023
2019-03-23 13:08:57.221000 0.8 0.025 0.63 0.023
2019-03-23 13:09:02.411000 0.8 0.025 0.63 0.023
2019-03-23 13:09:07.621000 0.8 0.025 0.63 0.023
2019-03-23 13:09:12.821000 0.8 0.025 0.63 0.023
2019-03-23 13:09:18.031000 0.8 0.025 0.63 0.023
2019-03-23 13:09:23.271000 0.8 0.025 0.63 0.023
2019-03-23 13:09:28.561000 0.8 0.025 0.63 0.023
2019-03-23 13:09:33.761000 0.8 0.025 0.63 0.023
2019-03-23 13:09:39.011000 0.8 0.025 0.63 0.023
2019-03-23 13:09:44.251000 0.8 0.025 0.63 0.023
2019-03-23 13:09:49.401000 0.8 0.025 0.63 0.023
2019-03-23 13:09:54.651000 0.8 0.025 0.63 0.023
2019-03-23 13:09:59.891000 0.8 0.025 0.63 0.023
2019-03-23 13:10:05.141000 0.8 0.025 0.63 0.023
2019-03-23 13:10:10.341000 0.8 0.025 0.63 0.023
2019-03-23 13:10:15.551000 0.8 0.025 0.63 0.023
2019-03-23 13:10:20.791000 0.8 0.025 0.63 0.023
2019-03-23 13:10:26.011000 0.8 0.025 0.63 0.023
2019-03-23 13:10:31.281000 0.8 0.025 0.63 0.023
2019-03-23 13:10:36.491000 0.8 0.025 0.63 0.023
2019-03-23 13:10:41.771000 0.8 0.025 0.63 0.023
2019-03-23 13:10:46.981000 0.8 0.025 0.63 0.023
2019-03-23 13:10:52.231000 0.8 0.025 0.63 0.023
2019-03-23 13:10:57.501000 0.8 0.025 0.63 0.023
2019-03-23 13:11:02.721000 0.8 0.025 0.63 0.023
2019-03-23 13:11:07.961000 0.8 0.025 0.63 0.023
2019-03-23 13:11:13.231000 0.8 0.025 0.63 0.023
2019-03-23 13:11:18.461000 0.8 0.025 0.63 0.023
2019-03-23 13:11:23.671000 0.8 0.025 0.63 0.023
2019-03-23 13:11:28.931000 0.8 0.025 0.63 0.023
2019-03-23 13:11:34.151000 0.8 0.025 0.63 0.023
2019-03-23 13:11:39.401000 0.8 0.025 0.63 0.023
2019-03-23 13:11:44.661000 0.8 0.025 0.63 0.023
2019-03-23 13:11:49.881000 0.8 0.025 0.63 0.023
2019-03-23 13:11:55.111000 0.8 0.025 0.63 0.023
2019-03-23 13:12:00.361000 0.8 0.025 0.63 0.023
2019-03-23 13:12:05.651000 0.8 0.025 0.63 0.023
2019-03-23 13:12:10.891000 0.8 0.025 0.63 0.023
2019-03-23 13:12:16.131000 0.8 0.025 0.63 0.023
2019-03-23 13:12:21.391000 0.8 0.025 0.63 0.023
2019-03-23 13:12:26.591000 0.8 0.025 0.63 0.023
2019-03-23 13:12:31.801000 0.8 0.025 0.63 0.023
2019-03-23 13:12:37.041000 0.8 0.025 0.63 0.023
2019-03-23 13:12:42.261000 0.8 0.025 0.63 0.023
2019-03-23 13:12:47.531000 0.8 0.025 0.63 0.023
2019-03-23 13:12:52.781000 0.8 0.025 0.63 0.023
2019-03-23 13:12:58.011000 0.8 0.025 0.63 0.023
2019-03-23 13:13:03.271000 0.8 0.025 0.63 0.023
2019-03-23 13:13:08.491000 0.8 0.025 0.63 0.023
2019-03-23 13:13:13.741000 0.8 0.025 0.63 0.023
2019-03-23 13:13:18.961000 0.8 0.025 0.63 0.023
2019-03-23 13:13:24.181000 0.8 0.025 0.63 0.023
2019-03-23 13:13:29.431000 0.8 0.025 0.63 0.023
2019-03-23 13:13:34.671000 0.8 0.025 0.63 0.023
2019-03-23 13:13:39.891000 0.8 0.025 0.63 0.023
2019-03-23 13:13:45.131000 0.8 0.025 0.63 0.023
2019-03-23 13:13:50.371000 0.8 0.025 0.63 0.023
2019-03-23 13:13:55.621000 0.8 0.025 0.63 0.023
2019-03-23 13:14:00.861000 0.8 0.025 0.63 0.023
2019-03-23 13:14:06.071000 0.8 0.025 0.63 0.023
2019-03-23 13:14:11.291000 0.8 0.025 0.63 0.023
2019-03-23 13:14:16.501000 0.8 0.025 0.63 0.023
2019-03-23 13:14:21.741000 0.8 0.025 0.63 0.023
2019-03-23 13:14:26.961000 0.8 0.025 0.63 0.023
2019-03-23 13:14:32.231000 0.8 0.025 0.63 0.023
2019-03-23 13:14:37.441000 0.8 0.025 0.63 0.023
2019-03-23 13:14:42.681000 0.8 0.025 0.63 0.023
2019-03-23 13:14:47.931000 0.8 0.025 0.63 0.023
2019-03-23 13:14:53.171000 0.8 0.025 0.63 0.023
2019-03-23 13:14:58.411000 0.8 0.025 0.63 0.023
2019-03-23 13:15:03.641000 0.8 0.025 0.63 0.023
2019-03-23 13:15:08.871000 0.8 0.025 0.63 0.023
2019-03-23 13:15:14.111000 0.8 0.025 0.63 0.023
2019-03-23 13:15:19.371000 0.8 0.025 0.63 0.023
2019-03-23 13:15:24.631000 0.8 0.025 0.63 0.023
2019-03-23 13:15:29.851000 0.8 0.025 0.63 0.023
2019-03-23 13:15:35.091000 0.8 0.025 0.63 0.023
2019-03-23 13:15:40.301000 0.8 0.025 0.63 0.023
2019-03-23 13:15:45.541000 0.8 0.025 0.63 0.023
2019-03-23 13:15:50.821000 0.8 0.025 0.63 0.023
2019-03-23 13:15:56.041000 0.8 0.025 0.63 0.023
2019-03-23 13:16:01.301000 0.8 0.025 0.63 0.023
2019-03-23 13:16:06.531000 0.8 0.025 0.63 0.023
2019-03-23 13:16:11.741000 0.8 0.025 0.63 0.023
2019-03-23 13:16:16.981000 0.8 0.025 0.63 0.023
2019-03-23 13:16:22.231000 0.8 0.025 0.63 0.023
2019-03-23 13:16:27.491000 0.8 0.025 0.63 0.023
2019-03-23 13:16:32.771000 0.8 0.025 0.63 0.023
2019-03-23 13:16:38.011000 0.8 0.025 0.63 0.023
2019-03-23 13:16:43.181000 0.8 0.025 0.63 0.023
2019-03-23 13:16:48.381000 0.8 0.025 0.63 0.023
2019-03-23 13:16:53.591000 0.8 0.025 0.63 0.023
2019-03-23 13:16:58.851000 0.8 0.025 0.63 0.023
2019-03-23 13:17:04.051000 0.8 0.025 0.63 0.023
2019-03-23 13:17:09.301000 0.8 0.025 0.63 0.023
2019-03-23 13:17:14.541000 0.8 0.025 0.63 0.023
2019-03-23 13:17:19.781000 0.8 0.025 0.63 0.023
2019-03-23 13:17:24.991000 0.8 0.025 0.63 0.023
2019-03-23 13:17:30.241000 0.8 0.025 0.63 0.023
2019-03-23 13:17:35.461000 0.8 0.025 0.63 0.023
2019-03-23 13:17:40.691000 0.8 0.025 0.63 0.023
2019-03-23 13:17:45.941000 0.8 0.025 0.63 0.023
2019-03-23 13:17:51.141000 0.8 0.025 0.63 0.023
2019-03-23 13:17:56.361000 0.8 0.025 0.63 0.023
2019-03-23 13:18:01.571000 0.8 0.025 0.63 0.023
2019-03-23 13:18:06.821000 0.8 0.025 0.63 0.023
2019-03-23 13:18:12.061000 0.8 0.025 0.63 0.023
2019-03-23 13:18:17.321000 0.8 0.025 0.63 0.023
2019-03-23 13:18:22.591000 0.8 0.025 0.63 0.023
2019-03-23 13:18:27.851000 0.8 0.025 0.63 0.023
2019-03-23 13:18:33.111000 0.8 0.025 0.63 0.023
2019-03-23 13:18:38.361000 0.8 0.025 0.63 0.023
2019-03-23 13:18:43.631000 0.8 0.025 0.63 0.023
2019-03-23 13:18:48.841000 0.8 0.025 0.63 0.023
2019-03-23 13:18:54.071000 0.8 0.025 0.63 0.023
2019-03-23 13:18:59.351000 0.8 0.025 0.63 0.023
2019-03-23 13:19:04.591000 0.8 0.025 0.63 0.023
2019-03-23 13:19:09.821000 0.8 0.025 0.63 0.023
2019-03-23 13:19:15.041000 0.8 0.025 0.63 0.023
2019-03-23 13:19:20.241000 0.8 0.025 0.63 0.023
2019-03-23 13:19:25.531000 0.8 0.025 0.63 0.023
2019-03-23 13:19:30.781000 0.8 0.025 0.63 0.023
2019-03-23 13:19:36.011000 0.8 0.025 0.63 0.023
2019-03-23 13:19:41.271000 0.8 0.025 0.63 0.023
2019-03-23 13:19:46.471000 0.8 0.025 0.63 0.023
2019-03-23 13:19:51.701000 0.8 0.025 0.63 0.023
2019-03-23 13:19:56.941000 0.8 0.025 0.63 0.023
2019-03-23 13:20:02.181000 0.8 0.025 0.63 0.023
2019-03-23 13:20:07.361000 0.8 0.025 0.63 0.023
2019-03-23 13:20:12.581000 0.8 0.025 0.63 0.023
2019-03-23 13:20:17.791000 0.8 0.025 0.63 0.023
2019-03-23 13:20:23.031000 0.8 0.025 0.63 0.023
2019-03-23 13:20:28.261000 0.8 0.025 0.63 0.023
2019-03-23 13:20:33.522000 0.8 0.025 0.63 0.023
2019-03-23 13:20:38.752000 0.8 0.025 0.63 0.023
2019-03-23 13:20:43.992000 0.8 0.025 0.63 0.023
2019-03-23 13:20:49.242000 0.8 0.025 0.63 0.023
2019-03-23 13:20:54.512000 0.8 0.025 0.63 0.023
2019-03-23 13:20:59.722000 0.8 0.025 0.63 0.023
2019-03-23 13:21:04.952000 0.8 0.025 0.63 0.023
2019-03-23 13:21:10.232000 0.8 0.025 0.63 0.023
2019-03-23 13:21:15.472000 0.8 0.025 0.63 0.023
2019-03-23 13:21:20.702000 0.8 0.025 0.63 0.023
2019-03-23 13:21:25.922000 0.8 0.025 0.63 0.023
2019-03-23 13:21:31.192000 0.8 0.025 0.63 0.023
2019-03-23 13:21:36.412000 0.8 0.025 0.63 0.023
2019-03-23 13:21:41.642000 0.8 0.025 0.63 0.023
2019-03-23 13:21:46.892000 0.8 0.025 0.63 0.023
2019-03-23 13:21:52.112000 0.8 0.025 0.63 0.023
2019-03-23 13:21:57.382000 0.8 0.025 0.63 0.023
2019-03-23 13:22:02.652000 0.8 0.025 0.63 0.023
2019-03-23 13:22:07.902000 0.8 0.025 0.63 0.023
2019-03-23 13:22:13.192000 0.8 0.025 0.63 0.023
2019-03-23 13:22:18.432000 0.8 0.025 0.63 0.023
2019-03-23 13:22:23.612000 0.8 0.025 0.63 0.023
2019-03-23 13:22:28.832000 0.8 0.025 0.63 0.023
2019-03-23 13:22:34.042000 0.8 0.025 0.63 0.023
2019-03-23 13:22:39.302000 0.8 0.025 0.63 0.023
2019-03-23 13:22:44.532000 0.8 0.025 0.63 0.023
2019-03-23 13:22:49.772000 0.8 0.025 0.63 0.023
2019-03-23 13:22:54.982000 0.8 0.025 0.63 0.023
2019-03-23 13:23:00.202000 0.8 0.025 0.63 0.023
2019-03-23 13:23:05.482000 0.8 0.025 0.63 0.023
2019-03-23 13:23:10.712000 0.8 0.025 0.63 0.023
2019-03-23 13:23:15.952000 0.8 0.025 0.63 0.023
2019-03-23 13:23:21.202000 0.8 0.025 0.63 0.023
2019-03-23 13:23:26.462000 0.8 0.025 0.63 0.023
2019-03-23 13:23:31.722000 0.8 0.025 0.63 0.023
2019-03-23 13:23:36.952000 0.8 0.025 0.63 0.023
2019-03-23 13:23:42.192000 0.8 0.025 0.63 0.023
2019-03-23 13:23:47.442000 0.8 0.025 0.63 0.023
2019-03-23 13:23:52.662000 0.8 0.025 0.63 0.023
2019-03-23 13:23:57.892000 0.8 0.025 0.63 0.023
2019-03-23 13:24:03.142000 0.8 0.025 0.63 0.023
2019-03-23 13:24:08.362000 0.8 0.025 0.63 0.023
2019-03-23 13:24:13.622000 0.8 0.025 0.63 0.023
2019-03-23 13:24:18.832000 0.8 0.025 0.63 0.023
2019-03-23 13:24:24.082000 0.8 0.025 0.63 0.023
2019-03-23 13:24:29.312000 0.8 0.025 0.63 0.023
2019-03-23 13:24:34.562000 0.8 0.025 0.63 0.023
2019-03-23 13:24:39.812000 0.8 0.025 0.63 0.023
2019-03-23 13:24:45.082000 0.8 0.025 0.63 0.023
2019-03-23 13:24:50.322000 0.8 0.025 0.63 0.023
2019-03-23 13:24:55.552000 0.8 0.025 0.63 0.023
2019-03-23 13:25:00.782000 0.8 0.025 0.63 0.023
2019-03-23 13:25:06.042000 0.8 0.025 0.63 0.023
2019-03-23 13:25:11.332000 0.8 0.025 0.63 0.023
2019-03-23 13:25:16.572000 0.8 0.025 0.63 0.023
2019-03-23 13:25:21.812000 0.8 0.025 0.63 0.023
2019-03-23 13:25:27.032000 0.8 0.025 0.63 0.023
2019-03-23 13:25:32.272000 0.8 0.025 0.63 0.023
2019-03-23 13:25:37.512000 0.8 0.025 0.63 0.023
2019-03-23 13:25:42.732000 0.8 0.025 0.63 0.023
2019-03-23 13:25:47.962000 0.8 0.025 0.63 0.023
2019-03-23 13:25:53.222000 0.8 0.025 0.63 0.023
2019-03-23 13:25:58.482000 0.8 0.025 0.63 0.023
2019-03-23 13:26:03.742000 0.8 0.025 0.63 0.023
2019-03-23 13:26:08.972000 0.8 0.025 0.63 0.023
2019-03-23 13:26:14.212000 0.8 0.025 0.63 0.023
2019-03-23 13:26:19.462000 0.8 0.025 0.63 0.023
2019-03-23 13:26:24.682000 0.8 0.025 0.63 0.023
2019-03-23 13:26:29.912000 0.8 0.025 0.63 0.023
2019-03-23 13:26:35.162000 0.8 0.025 0.63 0.023
2019-03-23 13:26:40.412000 0.8 0.025 0.63 0.023
2019-03-23 13:26:45.622000 0.8 0.025 0.63 0.023
2019-03-23 13:26:50.852000 0.8 0.025 0.63 0.023
2019-03-23 13:26:56.092000 0.8 0.025 0.63 0.023
2019-03-23 13:27:01.332000 0.8 0.025 0.63 0.023
2019-03-23 13:27:06.582000 0.8 0.025 0.63 0.023
2019-03-23 13:27:11.812000 0.8 0.025 0.63 0.023
2019-03-23 13:27:17.042000 0.8 0.025 0.63 0.023
2019-03-23 13:27:22.282000 0.8 0.025 0.63 0.023
2019-03-23 13:27:27.512000 0.8 0.025 0.63 0.023
2019-03-23 13:27:32.732000 0.8 0.025 0.63 0.023
2019-03-23 13:27:37.972000 0.8 0.025 0.63 0.023
2019-03-23 13:27:43.202000 0.8 0.025 0.63 0.023
2019-03-23 13:27:48.442000 0.8 0.025 0.63 0.023
2019-03-23 13:27:53.682000 0.8 0.025 0.63 0.023
2019-03-23 13:27:58.912000 0.8 0.025 0.63 0.023
2019-03-23 13:28:04.172000 0.8 0.025 0.63 0.023
2019-03-23 13:28:09.402000 0.8 0.025 0.63 0.023
2019-03-23 13:28:14.632000 0.8 0.025 0.63 0.023
2019-03-23 13:28:19.852000 0.8 0.025 0.63 0.023
2019-03-23 13:28:25.102000 0.8 0.025 0.63 0.023
2019-03-23 13:28:30.342000 0.8 0.025 0.63 0.023
2019-03-23 13:28:35.562000 0.8 0.025 0.63 0.023
2019-03-23 13:28:40.792000 0.8 0.025 0.63 0.023
2019-03-23 13:28:46.042000 0.8 0.025 0.63 0.023
2019-03-23 13:28:51.262000 0.8 0.025 0.63 0.023
2019-03-23 13:28:56.512000 0.8 0.025 0.63 0.023
2019-03-23 13:29:01.732000 0.8 0.025 0.63 0.023
2019-03-23 13:29:06.982000 0.8 0.025 0.63 0.023
2019-03-23 13:29:12.222000 0.8 0.025 0.63 0.023
2019-03-23 13:29:17.452000 0.8 0.025 0.63 0.023
2019-03-23 13:29:22.692000 0.8 0.025 0.63 0.023
2019-03-23 13:29:27.922000 0.8 0.025 0.63 0.023
2019-03-23 13:29:33.162000 0.8 0.025 0.63 0.023
2019-03-23 13:29:38.382000 0.8 0.025 0.63 0.023
2019-03-23 13:29:43.612000 0.8 0.025 0.63 0.023
2019-03-23 13:29:48.872000 0.8 0.025 0.63 0.023
2019-03-23 13:29:54.102000 0.8 0.025 0.63 0.023
2019-03-23 13:29:59.332000 0.8 0.025 0.63 0.023
2019-03-23 13:30:04.572000 0.8 0.025 0.63 0.023
2019-03-23 13:30:09.792000 0.8 0.025 0.63 0.023
2019-03-23 13:30:15.042000 0.8 0.025 0.63 0.023
2019-03-23 13:30:20.272000 0.8 0.025 0.63 0.023
2019-03-23 13:30:25.512000 0.8 0.025 0.63 0.023
2019-03-23 13:30:30.742000 0.8 0.025 0.63 0.023
2019-03-23 13:30:35.992000 0.8 0.025 0.63 0.023
2019-03-23 13:30:41.232000 0.8 0.025 0.63 0.023
2019-03-23 13:30:46.502000 0.8 0.025 0.63 0.023
2019-03-23 13:30:51.752000 0.8 0.025 0.63 0.023
2019-03-23 13:30:56.972000 0.8 0.025 0.63 0.023
2019-03-23 13:31:02.222000 0.8 0.025 0.63 0.023
2019-03-23 13:31:07.442000 0.8 0.025 0.63 0.023
2019-03-23 13:31:12.692000 0.8 0.025 0.63 0.023
2019-03-23 13:31:17.942000 0.8 0.025 0.63 0.023
2019-03-23 13:31:23.162000 0.8 0.025 0.63 0.023
2019-03-23 13:31:28.382000 0.8 0.025 0.63 0.023
2019-03-23 13:31:33.632000 0.8 0.025 0.63 0.023
2019-03-23 13:31:38.852000 0.8 0.025 0.63 0.023
2019-03-23 13:31:44.102000 0.8 0.025 0.63 0.023
2019-03-23 13:31:49.342000 0.8 0.025 0.63 0.023
2019-03-23 13:31:54.572000 0.8 0.025 0.63 0.023
2019-03-23 13:31:59.812000 0.8 0.025 0.63 0.023
2019-03-23 13:32:05.052000 0.8 0.025 0.63 0.023
2019-03-23 13:32:10.282000 0.8 0.025 0.63 0.023
2019-03-23 13:32:15.522000 0.8 0.025 0.63 0.023
2019-03-23 13:32:20.752000 0.8 0.025 0.63 0.023
2019-03-23 13:32:25.983000 0.8 0.025 0.63 0.023
2019-03-23 13:32:31.223000 0.8 0.025 0.63 0.023
2019-03-23 13:32:36.433000 0.8 0.025 0.63 0.023
2019-03-23 13:32:41.703000 0.8 0.025 0.63 0.023
2019-03-23 13:32:46.973000 0.8 0.025 0.63 0.023
2019-03-23 13:32:52.173000 0.8 0.025 0.63 0.023
2019-03-23 13:32:57.383000 0.8 0.025 0.63 0.023
2019-03-23 13:33:02.613000 0.8 0.025 0.63 0.023
2019-03-23 13:33:07.863000 0.8 0.025 0.63 0.023
2019-03-23 13:33:13.113000 0.8 0.025 0.63 0.023
2019-03-23 13:33:18.333000 0.8 0.025 0.63 0.023
2019-03-23 13:33:23.573000 0.8 0.025 0.63 0.023
2019-03-23 13:33:28.793000 0.8 0.025 0.63 0.023
2019-03-23 13:33:34.043000 0.8 0.025 0.63 0.023
2019-03-23 13:33:39.263000 0.8 0.025 0.63 0.023
2019-03-23 13:33:44.513000 0.8 0.025 0.63 0.023
2019-03-23 13:33:49.733000 0.8 0.025 0.63 0.023
2019-03-23 13:33:54.983000 0.8 0.025 0.63 0.023
2019-03-23 13:34:00.223000 0.8 0.025 0.63 0.023
2019-03-23 13:34:05.453000 0.8 0.025 0.63 0.023
2019-03-23 13:34:10.673000 0.8 0.025 0.63 0.023
2019-03-23 13:34:15.923000 0.8 0.025 0.63 0.023
2019-03-23 13:34:21.163000 0.8 0.025 0.63 0.023
2019-03-23 13:34:26.403000 0.8 0.025 0.63 0.023
2019-03-23 13:34:31.633000 0.8 0.025 0.63 0.023
2019-03-23 13:34:36.863000 0.8 0.025 0.63 0.023
2019-03-23 13:34:42.093000 0.8 0.025 0.63 0.023
2019-03-23 13:34:47.333000 0.8 0.025 0.63 0.023
2019-03-23 13:34:52.553000 0.8 0.025 0.63 0.023
2019-03-23 13:34:57.823000 0.8 0.025 0.63 0.023
2019-03-23 13:35:03.083000 0.8 0.025 0.63 0.023
2019-03-23 13:35:08.343000 0.8 0.025 0.63 0.023
2019-03-23 13:35:13.553000 0.8 0.025 0.63 0.023
2019-03-23 13:35:18.753000 0.8 0.025 0.63 0.023
2019-03-23 13:35:23.983000 0.8 0.025 0.63 0.023
2019-03-23 13:35:29.213000 0.8 0.025 0.63 0.023
2019-03-23 13:35:34.403000 0.8 0.025 0.63 0.023
2019-03-23 13:35:39.623000 0.8 0.025 0.63 0.023
2019-03-23 13:35:44.853000 0.8 0.025 0.63 0.023
2019-03-23 13:35:50.103000 0.8 0.025 0.63 0.023
2019-03-23 13:35:55.343000 0.8 0.025 0.63 0.023
2019-03-23 13:36:00.563000 0.8 0.025 0.63 0.023
2019-03-23 13:36:05.793000 0.8 0.025 0.63 0.023
2019-03-23 13:36:11.013000 0.8 0.025 0.63 0.023
2019-03-23 13:36:16.243000 0.8 0.025 0.63 0.023
2019-03-23 13:36:21.503000 0.8 0.025 0.63 0.023
2019-03-23 13:36:26.713000 0.8 0.025 0.63 0.023
2019-03-23 13:36:31.923000 0.8 0.025 0.63 0.023
2019-03-23 13:36:37.153000 0.8 0.025 0.63 0.023
2019-03-23 13:36:42.423000 0.8 0.025 0.63 0.023
2019-03-23 13:36:47.683000 0.8 0.025 0.63 0.023
2019-03-23 13:36:52.843000 0.8 0.025 0.63 0.023
2019-03-23 13:36:58.073000 0.8 0.025 0.63 0.023
2019-03-23 13:37:03.273000 0.8 0.025 0.63 0.023
2019-03-23 13:37:08.483000 0.8 0.025 0.63 0.023
2019-03-23 13:37:13.703000 0.8 0.025 0.63 0.023
2019-03-23 13:37:18.953000 0.8 0.025 0.63 0.023
2019-03-23 13:37:24.183000 0.8 0.025 0.63 0.023
2019-03-23 13:37:29.423000 0.8 0.025 0.63 0.023
2019-03-23 13:37:34.643000 0.8 0.025 0.63 0.023
2019-03-23 13:37:39.873000 0.8 0.025 0.63 0.023
2019-03-23 13:37:45.113000 0.8 0.025 0.63 0.023
2019-03-23 13:37:50.353000 0.8 0.025 0.63 0.023
2019-03-23 13:37:55.583000 0.8 0.025 0.63 0.023
2019-03-23 13:38:00.823000 0.8 0.025 0.63 0.023
2019-03-23 13:38:06.073000 0.8 0.025 0.63 0.023
2019-03-23 13:38:11.303000 0.8 0.025 0.63 0.023
2019-03-23 13:38:16.543000 0.8 0.025 0.63 0.023
2019-03-23 13:38:21.753000 0.8 0.025 0.63 0.023
2019-03-23 13:38:27.013000 0.8 0.025 0.63 0.023
2019-03-23 13:38:32.243000 0.8 0.025 0.63 0.023
2019-03-23 13:38:37.483000 0.8 0.025 0.63 0.023
2019-03-23 13:38:42.713000 0.8 0.025 0.63 0.023
2019-03-23 13:38:47.933000 0.8 0.025 0.63 0.023
2019-03-23 13:38:53.173000 0.8 0.025 0.63 0.023
2019-03-23 13:38:58.423000 0.8 0.025 0.63 0.023
2019-03-23 13:39:03.643000 0.8 0.025 0.63 0.023
